"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 30, 2005","113.77","112.05","113.77","112.05","-","1.53%"
"Mar 29, 2005","112.06","111.37","112.91","111.23","-","0.30%"
"Mar 28, 2005","111.72","112.35","112.99","111.72","-","-0.55%"
"Mar 24, 2005","112.34","111.98","113.92","111.98","-","0.29%"
"Mar 23, 2005","112.01","111.70","113.27","110.43","-","0.28%"
"Mar 22, 2005","111.70","114.14","115.13","111.68","-","-2.14%"
"Mar 21, 2005","114.14","114.92","114.92","113.78","-","-0.69%"
"Mar 18, 2005","114.93","115.28","115.64","114.52","-","-0.29%"
"Mar 17, 2005","115.27","113.74","115.70","113.74","-","1.37%"
"Mar 16, 2005","113.71","115.68","115.68","113.59","-","-1.70%"
"Mar 15, 2005","115.68","116.17","117.56","115.20","-","-0.39%"
"Mar 14, 2005","116.13","114.02","116.19","114.02","-","1.88%"
"Mar 11, 2005","113.99","116.40","116.40","113.99","-","-2.07%"
"Mar 10, 2005","116.40","114.88","116.40","114.77","-","1.32%"
"Mar 09, 2005","114.88","118.79","118.79","114.88","-","-3.32%"
"Mar 08, 2005","118.83","119.79","119.79","118.46","-","-0.81%"
"Mar 07, 2005","119.80","119.10","120.62","118.69","-","0.60%"
"Mar 04, 2005","119.08","116.70","119.28","116.70","-","2.09%"
"Mar 03, 2005","116.64","116.01","116.86","115.75","-","0.56%"
"Mar 02, 2005","115.99","116.71","116.71","115.24","-","-0.62%"
"Mar 01, 2005","116.71","115.86","116.85","115.73","-","0.72%"
"Feb 28, 2005","115.87","116.85","116.86","114.76","-","-0.89%"
"Feb 25, 2005","116.91","114.25","116.94","114.17","-","2.33%"
"Feb 24, 2005","114.25","114.18","114.73","113.80","-","0.09%"
"Feb 23, 2005","114.15","113.97","114.90","113.66","-","0.22%"
"Feb 22, 2005","113.90","116.77","116.77","113.76","-","-2.46%"
"Feb 18, 2005","116.77","117.41","117.41","115.81","-","-0.54%"
"Feb 17, 2005","117.40","117.62","117.96","117.36","-","-0.14%"
"Feb 16, 2005","117.56","117.86","117.86","116.58","-","-0.24%"
"Feb 15, 2005","117.84","117.31","117.95","117.23","-","0.43%"
