"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 11, 2014","286.84","283.47","287.64","283.47","-","1.21%"
"Feb 10, 2014","283.41","281.98","283.84","281.36","-","0.44%"
"Feb 07, 2014","282.16","278.63","282.43","278.45","-","1.38%"
"Feb 06, 2014","278.32","274.17","278.53","274.17","-","1.52%"
"Feb 05, 2014","274.15","273.35","274.74","270.01","-","0.16%"
"Feb 04, 2014","273.72","272.05","275.48","271.62","-","0.86%"
"Feb 03, 2014","271.39","278.12","279.02","271.20","-","-2.39%"
"Jan 31, 2014","278.04","279.46","280.13","276.31","-","-0.60%"
"Jan 30, 2014","279.72","278.80","280.78","277.64","-","0.45%"
"Jan 29, 2014","278.48","276.91","281.15","276.25","-","0.46%"
"Jan 28, 2014","277.20","276.01","277.88","276.01","-","0.54%"
"Jan 27, 2014","275.72","276.90","278.12","273.73","-","-0.37%"
"Jan 24, 2014","276.74","284.07","284.07","276.74","-","-2.73%"
"Jan 23, 2014","284.50","288.36","288.36","282.66","-","-1.47%"
"Jan 22, 2014","288.75","291.66","291.77","288.02","-","-0.92%"
"Jan 21, 2014","291.42","290.18","293.76","290.18","-","0.56%"
"Jan 17, 2014","289.80","290.42","291.13","289.41","-","-0.21%"
"Jan 16, 2014","290.42","289.94","290.57","289.13","-","0.14%"
"Jan 15, 2014","290.01","288.38","290.40","288.38","-","0.65%"
"Jan 14, 2014","288.15","284.38","288.37","284.38","-","1.40%"
"Jan 13, 2014","284.17","288.02","288.02","283.75","-","-1.42%"
"Jan 10, 2014","288.25","287.00","288.48","286.60","-","0.36%"
"Jan 09, 2014","287.22","288.72","289.38","286.27","-","-0.42%"
"Jan 08, 2014","288.42","286.73","288.78","286.12","-","0.55%"
"Jan 07, 2014","286.84","287.61","287.73","286.02","-","-0.16%"
"Jan 06, 2014","287.30","289.38","289.69","286.65","-","-0.60%"
"Jan 03, 2014","289.03","289.88","290.14","288.91","-","-0.18%"
"Jan 02, 2014","289.56","291.45","291.45","288.92","-","-0.71%"
"Dec 31, 2013","291.64","291.18","291.83","290.54","-","0.26%"
"Dec 30, 2013","290.89","290.88","291.28","290.32","-","0.03%"
"Dec 27, 2013","290.79","290.18","291.04","290.03","-","0.23%"
"Dec 26, 2013","290.12","288.77","290.39","288.77","-","0.57%"
"Dec 24, 2013","288.49","285.56","288.51","285.56","-","1.08%"
"Dec 23, 2013","285.41","284.92","285.84","284.66","-","0.44%"
"Dec 20, 2013","284.16","283.44","285.16","283.37","-","0.25%"
"Dec 19, 2013","283.46","282.19","283.66","281.48","-","0.25%"
"Dec 18, 2013","282.75","279.27","282.79","276.98","-","1.32%"
"Dec 17, 2013","279.08","277.60","279.59","277.24","-","0.52%"
"Dec 16, 2013","277.64","276.72","278.91","276.72","-","0.44%"
"Dec 13, 2013","276.43","275.52","277.11","275.52","-","0.43%"
"Dec 12, 2013","275.26","275.57","276.04","274.31","-","-0.17%"
"Dec 11, 2013","275.73","280.50","280.73","275.38","-","-1.69%"
"Dec 10, 2013","280.48","279.59","281.40","279.37","-","0.27%"
"Dec 09, 2013","279.73","278.57","279.94","278.54","-","0.49%"
"Dec 06, 2013","278.36","274.83","278.88","274.83","-","1.43%"
"Dec 05, 2013","274.43","275.92","275.92","274.02","-","-0.64%"
"Dec 04, 2013","276.20","274.83","277.28","274.02","-","0.47%"
"Dec 03, 2013","274.91","277.79","277.79","273.69","-","-1.23%"
"Dec 02, 2013","278.32","279.20","280.49","278.09","-","-0.20%"
"Nov 29, 2013","278.88","279.44","280.57","278.46","-","-0.14%"
"Nov 27, 2013","279.28","279.25","280.01","278.92","-","0.09%"
"Nov 26, 2013","279.03","279.65","279.77","278.16","-","-0.21%"
"Nov 25, 2013","279.61","281.76","281.90","279.09","-","-0.70%"
"Nov 22, 2013","281.57","280.24","281.60","279.17","-","0.53%"
"Nov 21, 2013","280.08","278.33","280.17","278.33","-","0.78%"
"Nov 20, 2013","277.90","280.13","280.30","277.32","-","-0.81%"
"Nov 19, 2013","280.18","280.69","281.31","279.32","-","-0.25%"
"Nov 18, 2013","280.88","283.02","283.23","280.30","-","-0.68%"
"Nov 15, 2013","282.80","281.11","282.98","281.11","-","0.63%"
"Nov 14, 2013","281.03","279.04","281.12","278.73","-","0.83%"
"Nov 13, 2013","278.73","277.13","278.73","275.83","-","0.43%"
"Nov 12, 2013","277.53","277.92","278.28","276.81","-","-0.29%"
"Nov 11, 2013","278.35","278.55","278.58","277.50","-","-0.04%"
"Nov 08, 2013","278.47","273.44","278.47","273.29","-","1.84%"
"Nov 07, 2013","273.44","277.34","277.59","273.20","-","-1.30%"
"Nov 06, 2013","277.04","275.72","277.73","275.72","-","0.63%"
"Nov 05, 2013","275.30","276.24","276.24","274.23","-","-0.41%"
"Nov 04, 2013","276.42","275.58","276.54","275.15","-","0.43%"
"Nov 01, 2013","275.25","276.10","276.81","273.88","-","-0.24%"
"Oct 31, 2013","275.90","276.39","277.72","275.85","-","-0.20%"
"Oct 30, 2013","276.44","278.26","279.62","274.80","-","-0.59%"
"Oct 29, 2013","278.07","277.57","278.10","276.40","-","0.29%"
"Oct 28, 2013","277.26","278.70","279.03","276.78","-","-0.55%"
"Oct 25, 2013","278.78","278.12","278.81","276.29","-","0.24%"
"Oct 24, 2013","278.11","276.83","278.26","275.57","-","0.51%"
"Oct 23, 2013","276.69","278.09","278.09","276.32","-","-0.65%"
"Oct 22, 2013","278.49","275.96","279.10","275.90","-","1.42%"
"Oct 21, 2013","274.58","274.65","275.09","273.55","-","-0.01%"
"Oct 18, 2013","274.61","273.74","275.32","273.35","-","0.33%"
"Oct 17, 2013","273.71","270.22","273.96","270.18","-","1.28%"
"Oct 16, 2013","270.24","268.05","270.95","268.05","-","1.04%"
"Oct 15, 2013","267.47","268.72","269.44","266.99","-","-0.58%"
"Oct 14, 2013","269.02","267.61","269.39","266.28","-","0.32%"
"Oct 11, 2013","268.17","266.14","268.19","265.81","-","0.55%"
"Oct 10, 2013","266.71","261.60","266.97","261.59","-","2.07%"
"Oct 09, 2013","261.31","261.16","262.55","259.09","-","0.20%"
"Oct 08, 2013","260.80","264.94","265.01","260.73","-","-1.66%"
"Oct 07, 2013","265.19","267.89","267.89","265.18","-","-1.16%"
"Oct 04, 2013","268.29","264.47","268.45","264.07","-","1.43%"
"Oct 03, 2013","264.52","266.61","266.61","262.70","-","-0.87%"
"Oct 02, 2013","266.85","265.85","266.85","263.82","-","0.23%"
"Oct 01, 2013","266.23","264.58","266.41","264.19","-","0.46%"
"Sep 30, 2013","265.01","265.32","265.97","263.09","-","-0.39%"
"Sep 27, 2013","266.06","268.78","268.78","265.82","-","-1.20%"
"Sep 26, 2013","269.28","267.97","270.38","267.97","-","0.60%"
"Sep 25, 2013","267.68","267.15","269.40","266.74","-","0.22%"
"Sep 24, 2013","267.08","267.27","269.03","266.50","-","-0.07%"
"Sep 23, 2013","267.28","268.67","269.15","267.13","-","-0.61%"
"Sep 20, 2013","268.93","272.41","272.85","268.93","-","-1.28%"
"Sep 19, 2013","272.43","273.60","275.07","271.82","-","-0.38%"
"Sep 18, 2013","273.47","267.38","273.72","266.56","-","2.30%"
"Sep 17, 2013","267.32","268.09","268.38","266.78","-","-0.25%"
"Sep 16, 2013","267.98","265.32","269.23","265.32","-","1.06%"
"Sep 13, 2013","265.18","263.67","265.45","263.26","-","0.68%"
"Sep 12, 2013","263.39","265.73","265.73","262.96","-","-1.02%"
"Sep 11, 2013","266.10","264.63","266.21","263.40","-","0.61%"
"Sep 10, 2013","264.48","262.50","265.32","262.50","-","0.88%"
"Sep 09, 2013","262.17","258.66","262.44","258.66","-","1.52%"
"Sep 06, 2013","258.25","259.19","260.64","257.25","-","-0.21%"
"Sep 05, 2013","258.79","257.95","259.33","257.84","-","0.25%"
"Sep 04, 2013","258.15","255.46","258.36","254.53","-","0.90%"
"Sep 03, 2013","255.86","254.71","258.60","254.71","-","0.56%"
"Aug 30, 2013","254.43","254.85","255.45","253.76","-","-0.13%"
"Aug 29, 2013","254.75","253.46","256.27","253.22","-","0.33%"
"Aug 28, 2013","253.92","254.38","255.21","253.64","-","-0.20%"
"Aug 27, 2013","254.43","258.82","258.82","253.98","-","-1.81%"
"Aug 26, 2013","259.11","259.29","261.47","258.84","-","-0.00%"
"Aug 23, 2013","259.12","257.13","259.45","256.26","-","0.86%"
"Aug 22, 2013","256.92","254.41","257.31","254.41","-","1.16%"
"Aug 21, 2013","253.98","255.41","256.30","253.55","-","-0.71%"
"Aug 20, 2013","255.79","254.34","256.61","253.96","-","0.59%"
"Aug 19, 2013","254.30","256.06","256.87","254.22","-","-0.83%"
"Aug 16, 2013","256.44","258.46","258.46","255.78","-","-0.77%"
"Aug 15, 2013","258.43","260.01","260.01","256.34","-","-0.76%"
"Aug 14, 2013","260.42","260.77","262.22","260.33","-","-0.17%"
"Aug 13, 2013","260.86","260.43","261.62","259.36","-","0.24%"
"Aug 12, 2013","260.23","260.73","261.01","259.67","-","-0.20%"
"Aug 09, 2013","260.74","259.12","261.44","259.11","-","0.57%"
"Aug 08, 2013","259.26","255.80","260.11","255.80","-","1.52%"
"Aug 07, 2013","255.37","255.10","256.20","254.50","-","0.00%"
"Aug 06, 2013","255.36","257.69","257.69","254.68","-","-0.96%"
"Aug 05, 2013","257.83","258.49","258.61","257.37","-","-0.26%"
"Aug 02, 2013","258.49","256.82","258.61","256.50","-","0.55%"
"Aug 01, 2013","257.08","255.37","258.27","255.37","-","0.85%"
"Jul 31, 2013","254.92","256.02","257.41","254.74","-","-0.36%"
"Jul 30, 2013","255.85","256.66","256.66","253.20","-","-0.26%"
"Jul 29, 2013","256.51","254.95","256.94","253.90","-","0.51%"
"Jul 26, 2013","255.21","255.71","255.71","253.05","-","-0.37%"
"Jul 25, 2013","256.15","253.56","256.43","253.33","-","0.94%"
"Jul 24, 2013","253.77","256.22","256.31","252.69","-","-0.93%"
"Jul 23, 2013","256.14","255.74","258.76","255.63","-","0.27%"
"Jul 22, 2013","255.45","254.79","256.50","254.79","-","0.31%"
"Jul 19, 2013","254.67","253.47","254.87","252.88","-","0.49%"
"Jul 18, 2013","253.43","253.68","254.87","253.01","-","0.02%"
"Jul 17, 2013","253.39","251.63","253.97","251.63","-","0.99%"
"Jul 16, 2013","250.91","253.16","253.32","249.94","-","-0.80%"
"Jul 15, 2013","252.93","252.45","253.33","251.99","-","0.19%"
"Jul 12, 2013","252.44","253.12","253.12","251.28","-","-0.32%"
"Jul 11, 2013","253.24","249.71","253.54","249.71","-","1.63%"
"Jul 10, 2013","249.18","249.22","250.15","247.91","-","-0.09%"
"Jul 09, 2013","249.41","245.90","249.78","245.90","-","1.58%"
"Jul 08, 2013","245.53","244.48","246.07","244.48","-","0.56%"
"Jul 05, 2013","244.16","242.84","244.16","242.09","-","0.68%"
"Jul 03, 2013","242.50","242.38","242.92","241.28","-","-0.05%"
"Jul 02, 2013","242.63","243.09","244.28","241.14","-","-0.34%"
"Jul 01, 2013","243.45","241.95","245.69","241.95","-","0.76%"
"Jun 28, 2013","241.61","242.77","243.59","241.21","-","-0.57%"
"Jun 27, 2013","243.00","243.70","244.42","242.87","-","-0.11%"
"Jun 26, 2013","243.26","242.78","243.79","241.02","-","0.24%"
"Jun 25, 2013","242.68","241.45","243.52","241.09","-","0.68%"
"Jun 24, 2013","241.05","245.03","245.03","238.73","-","-1.68%"
"Jun 21, 2013","245.17","246.01","247.16","242.40","-","-0.26%"
"Jun 20, 2013","245.82","252.05","252.05","245.00","-","-2.64%"
"Jun 19, 2013","252.48","254.30","255.48","252.48","-","-0.76%"
"Jun 18, 2013","254.41","253.39","254.80","252.87","-","0.48%"
"Jun 17, 2013","253.19","251.62","253.77","251.62","-","0.75%"
"Jun 14, 2013","251.31","252.77","254.12","250.61","-","-0.64%"
"Jun 13, 2013","252.94","248.19","253.43","247.78","-","1.75%"
"Jun 12, 2013","248.58","250.58","252.28","248.37","-","-0.52%"
"Jun 11, 2013","249.87","252.64","252.64","249.06","-","-1.39%"
"Jun 10, 2013","253.38","252.21","253.94","252.21","-","0.46%"
"Jun 07, 2013","252.21","250.40","252.45","249.79","-","0.85%"
"Jun 06, 2013","250.08","248.56","250.08","247.17","-","0.59%"
"Jun 05, 2013","248.62","253.46","253.46","248.56","-","-2.11%"
"Jun 04, 2013","253.99","254.46","255.57","252.65","-","-0.18%"
"Jun 03, 2013","254.45","253.21","254.45","251.50","-","0.57%"
"May 31, 2013","253.01","256.40","257.21","253.01","-","-1.51%"
"May 30, 2013","256.89","256.77","257.96","255.88","-","0.22%"
"May 29, 2013","256.32","256.44","256.81","253.83","-","-0.26%"
"May 28, 2013","256.98","255.01","257.95","255.01","-","0.88%"
"May 24, 2013","254.74","254.71","255.02","252.94","-","-0.28%"
"May 23, 2013","255.45","255.52","256.11","251.55","-","-0.09%"
"May 22, 2013","255.68","258.87","261.20","254.61","-","-1.27%"
"May 21, 2013","258.97","259.48","260.39","258.57","-","-0.20%"
"May 20, 2013","259.48","259.20","260.61","258.11","-","0.03%"
"May 17, 2013","259.40","256.41","259.40","256.41","-","1.21%"
"May 16, 2013","256.31","257.06","258.35","255.86","-","-0.49%"
"May 15, 2013","257.57","255.82","258.33","255.16","-","0.55%"
"May 14, 2013","256.16","253.18","256.17","253.18","-","1.16%"
"May 13, 2013","253.22","255.00","255.00","252.43","-","-0.81%"
"May 10, 2013","255.28","255.44","255.56","253.25","-","-0.03%"
"May 09, 2013","255.36","255.69","256.67","254.69","-","-0.16%"
"May 08, 2013","255.76","253.37","255.77","253.00","-","0.89%"
"May 07, 2013","253.51","251.40","253.93","250.99","-","0.89%"
"May 06, 2013","251.27","250.71","251.52","249.96","-","0.24%"
"May 03, 2013","250.66","246.69","251.64","246.69","-","1.81%"
"May 02, 2013","246.20","244.74","246.77","243.32","-","0.69%"
"May 01, 2013","244.51","248.58","248.58","244.27","-","-1.75%"
"Apr 30, 2013","248.87","248.33","248.88","246.20","-","0.12%"
"Apr 29, 2013","248.56","245.14","248.73","244.77","-","1.51%"
"Apr 26, 2013","244.86","247.85","248.08","244.00","-","-1.38%"
"Apr 25, 2013","248.29","246.05","250.33","246.05","-","1.05%"
"Apr 24, 2013","245.72","242.23","246.08","242.23","-","1.53%"
"Apr 23, 2013","242.01","240.26","242.18","239.57","-","0.85%"
"Apr 22, 2013","239.96","237.83","240.73","236.45","-","0.97%"
"Apr 19, 2013","237.65","234.94","237.66","234.94","-","1.16%"
"Apr 18, 2013","234.92","235.81","236.99","233.46","-","-0.27%"
"Apr 17, 2013","235.56","238.78","238.78","234.35","-","-1.45%"
"Apr 16, 2013","239.02","234.88","239.16","234.88","-","1.85%"
"Apr 15, 2013","234.68","242.85","242.85","234.60","-","-3.86%"
"Apr 12, 2013","244.10","247.49","247.49","242.88","-","-1.45%"
"Apr 11, 2013","247.68","246.82","248.81","246.30","-","0.36%"
"Apr 10, 2013","246.80","245.32","246.87","244.91","-","0.69%"
"Apr 09, 2013","245.10","242.64","246.00","242.64","-","1.11%"
"Apr 08, 2013","242.41","241.56","242.41","240.48","-","0.36%"
"Apr 05, 2013","241.55","242.12","242.12","239.42","-","-0.41%"
"Apr 04, 2013","242.55","240.80","243.54","240.73","-","0.81%"
"Apr 03, 2013","240.60","242.96","243.47","239.34","-","-0.93%"
"Apr 02, 2013","242.86","245.53","245.66","242.19","-","-0.93%"
"Apr 01, 2013","245.14","247.26","247.43","244.55","-","-0.96%"
"Mar 28, 2013","247.52","246.44","247.78","246.06","-","0.52%"
"Mar 27, 2013","246.25","245.89","246.44","243.74","-","-0.02%"
"Mar 26, 2013","246.31","245.21","246.52","245.04","-","0.57%"
"Mar 25, 2013","244.91","246.99","247.52","243.87","-","-0.74%"
"Mar 22, 2013","246.73","247.08","247.80","246.15","-","0.07%"
"Mar 21, 2013","246.55","250.34","250.34","246.54","-","-1.62%"
"Mar 20, 2013","250.62","249.51","251.04","249.51","-","0.72%"
"Mar 19, 2013","248.84","249.93","250.24","246.69","-","-0.40%"
"Mar 18, 2013","249.83","251.39","251.48","248.76","-","-0.72%"
"Mar 15, 2013","251.65","251.43","252.19","251.02","-","0.07%"
"Mar 14, 2013","251.47","250.13","251.63","250.08","-","0.64%"
"Mar 13, 2013","249.86","250.43","250.62","249.30","-","-0.23%"
"Mar 12, 2013","250.44","250.02","251.79","249.80","-","0.11%"
"Mar 11, 2013","250.17","249.08","250.52","248.00","-","0.40%"
"Mar 08, 2013","249.17","247.72","249.42","247.72","-","0.85%"
"Mar 07, 2013","247.08","246.50","247.75","246.50","-","0.27%"
"Mar 06, 2013","246.42","244.73","247.20","244.73","-","0.88%"
"Mar 05, 2013","244.26","243.31","246.05","243.31","-","0.63%"
"Mar 04, 2013","242.74","242.24","242.75","240.48","-","0.10%"
"Mar 01, 2013","242.50","241.78","243.22","239.37","-","0.09%"
"Feb 28, 2013","242.27","241.94","243.73","241.57","-","0.15%"
"Feb 27, 2013","241.91","237.93","242.77","237.93","-","1.68%"
"Feb 26, 2013","237.92","235.63","238.23","235.63","-","1.09%"
"Feb 25, 2013","235.36","241.07","242.04","235.36","-","-2.24%"
"Feb 22, 2013","240.76","238.23","240.76","238.23","-","1.25%"
"Feb 21, 2013","237.79","239.76","239.76","236.27","-","-0.93%"
"Feb 20, 2013","240.03","246.82","246.82","239.86","-","-2.83%"
"Feb 19, 2013","247.03","248.20","248.85","246.86","-","-0.42%"
"Feb 15, 2013","248.08","248.27","248.96","247.12","-","-0.08%"
"Feb 14, 2013","248.28","248.99","248.99","247.53","-","-0.41%"
"Feb 13, 2013","249.30","248.81","249.82","248.45","-","0.26%"
"Feb 12, 2013","248.65","248.11","248.83","247.23","-","0.16%"
"Feb 11, 2013","248.25","248.40","248.55","247.58","-","-0.21%"
"Feb 08, 2013","248.78","247.44","248.81","247.38","-","0.61%"
"Feb 07, 2013","247.26","248.67","248.67","245.50","-","-0.60%"
"Feb 06, 2013","248.74","247.85","248.79","247.45","-","0.16%"
"Feb 05, 2013","248.34","247.33","249.34","247.33","-","0.53%"
"Feb 04, 2013","247.02","249.25","249.25","246.91","-","-1.00%"
"Feb 01, 2013","249.52","246.97","249.75","246.97","-","1.20%"
"Jan 31, 2013","246.55","248.68","248.68","245.98","-","-0.87%"
"Jan 30, 2013","248.72","250.07","251.10","248.29","-","-0.56%"
"Jan 29, 2013","250.11","248.64","250.41","248.45","-","0.58%"
"Jan 28, 2013","248.66","251.14","251.14","247.93","-","-0.99%"
"Jan 25, 2013","251.14","250.22","251.14","249.47","-","0.38%"
"Jan 24, 2013","250.20","249.62","251.60","249.32","-","0.24%"
"Jan 23, 2013","249.60","250.69","250.75","248.74","-","-0.44%"
"Jan 22, 2013","250.70","248.47","251.09","248.47","-","0.90%"
"Jan 18, 2013","248.46","247.09","248.51","246.50","-","0.55%"
"Jan 17, 2013","247.09","245.48","247.72","245.48","-","0.73%"
"Jan 16, 2013","245.31","246.47","246.47","244.69","-","-0.58%"
"Jan 15, 2013","246.75","246.54","247.05","245.67","-","0.04%"
"Jan 14, 2013","246.64","246.45","247.34","246.12","-","0.09%"
"Jan 11, 2013","246.42","246.95","247.02","244.95","-","-0.19%"
"Jan 10, 2013","246.88","246.31","247.03","244.79","-","0.40%"
"Jan 09, 2013","245.89","244.56","246.11","244.56","-","0.63%"
"Jan 08, 2013","244.34","243.80","244.80","242.57","-","0.18%"
"Jan 07, 2013","243.90","244.09","244.13","242.56","-","-0.20%"
"Jan 04, 2013","244.39","241.82","244.69","241.82","98.22M","1.18%"
"Jan 03, 2013","241.55","243.18","243.99","240.79","107.44M","-0.68%"
"Jan 02, 2013","243.21","238.28","244.05","238.28","133.78M","2.35%"
"Dec 31, 2012","237.62","232.85","237.80","232.49","106.40M","2.01%"
"Dec 28, 2012","232.93","235.49","235.49","232.61","73.82M","-1.28%"
"Dec 27, 2012","235.95","236.98","237.27","233.09","90.88M","-0.41%"
"Dec 26, 2012","236.92","235.71","237.80","235.71","78.03M","0.62%"
"Dec 25, 2012","235.46","235.46","235.46","235.46","-","0.00%"
"Dec 24, 2012","235.46","234.26","235.93","233.20","39.95M","0.47%"
"Dec 21, 2012","234.35","236.20","236.20","233.06","163.13M","-0.82%"
"Dec 20, 2012","236.28","233.99","236.28","233.10","100.56M","0.94%"
"Dec 19, 2012","234.07","235.34","235.65","234.07","125.84M","-0.54%"
"Dec 18, 2012","235.33","232.60","235.41","232.42","128.64M","1.23%"
"Dec 17, 2012","232.47","230.41","232.49","230.41","108.75M","0.96%"
"Dec 14, 2012","230.25","228.08","231.07","228.08","134.92M","0.89%"
"Dec 13, 2012","228.23","229.34","230.37","227.37","105.55M","-0.43%"
"Dec 12, 2012","229.22","230.13","231.14","228.62","146.63M","-0.23%"
"Dec 11, 2012","229.74","228.16","230.32","228.16","130.35M","0.74%"
"Dec 10, 2012","228.05","226.44","228.42","226.36","108.49M","0.67%"
"Dec 07, 2012","226.53","224.92","226.56","224.92","136.05M","0.83%"
"Dec 06, 2012","224.67","224.03","224.71","222.91","155.96M","0.25%"
"Dec 05, 2012","224.11","223.72","225.76","222.77","260.25M","-1.21%"
"Dec 04, 2012","226.85","226.55","228.67","226.20","89.88M","0.06%"
"Dec 03, 2012","226.72","231.23","232.19","226.29","102.00M","-1.83%"
"Nov 30, 2012","230.95","230.65","231.48","230.20","97.28M","0.14%"
"Nov 29, 2012","230.62","229.52","231.39","229.52","92.64M","0.60%"
"Nov 28, 2012","229.24","227.73","229.25","224.91","102.71M","0.42%"
"Nov 27, 2012","228.28","229.06","230.13","228.20","85.97M","-0.38%"
"Nov 26, 2012","229.14","229.08","229.14","227.04","83.44M","-0.03%"
"Nov 23, 2012","229.21","226.30","229.22","226.30","42.43M","1.43%"
"Nov 21, 2012","225.98","225.77","226.32","225.33","71.53M","0.08%"
"Nov 20, 2012","225.79","225.30","226.89","224.20","106.15M","0.05%"
"Nov 19, 2012","225.68","219.55","225.84","219.55","113.03M","2.87%"
"Nov 16, 2012","219.39","218.78","220.10","216.73","138.79M","0.28%"
"Nov 15, 2012","218.78","219.61","220.54","217.09","110.73M","-0.42%"
"Nov 14, 2012","219.70","223.44","223.56","219.32","133.03M","-1.70%"
"Nov 13, 2012","223.50","224.00","225.60","222.53","104.36M","-0.36%"
"Nov 12, 2012","224.31","224.70","225.62","224.00","101.20M","-0.08%"
"Nov 09, 2012","224.49","224.67","227.29","223.84","103.13M","-0.16%"
"Nov 08, 2012","224.85","227.87","228.58","224.38","95.50M","-1.39%"
"Nov 07, 2012","228.02","231.35","231.35","225.67","124.93M","-1.56%"
"Nov 06, 2012","231.63","229.74","232.90","229.52","111.22M","1.06%"
"Nov 05, 2012","229.21","227.37","229.59","226.85","87.58M","0.74%"
"Nov 02, 2012","227.52","232.31","232.73","227.52","120.50M","-1.97%"
"Nov 01, 2012","232.10","227.69","232.13","227.69","115.90M","1.96%"
"Oct 31, 2012","227.64","228.54","229.60","226.68","99.45M","-0.17%"
"Oct 30, 2012","228.02","228.02","228.02","228.02","-","0.00%"
"Oct 29, 2012","228.02","228.02","228.02","228.02","-","0.00%"
"Oct 26, 2012","228.02","227.56","228.67","226.21","109.19M","0.18%"
"Oct 25, 2012","227.60","228.41","229.79","226.25","108.62M","-0.28%"
"Oct 24, 2012","228.23","228.61","230.42","227.82","125.12M","-0.04%"
"Oct 23, 2012","228.33","234.99","234.99","226.91","142.97M","-3.02%"
"Oct 22, 2012","235.43","233.93","235.80","232.60","99.43M","0.36%"
"Oct 19, 2012","234.58","239.36","239.36","233.69","109.97M","-2.00%"
"Oct 18, 2012","239.37","238.83","240.33","237.77","103.59M","0.06%"
"Oct 17, 2012","239.23","237.61","239.45","237.30","120.06M","0.86%"
"Oct 16, 2012","237.20","231.92","237.60","231.92","116.55M","2.37%"
"Oct 15, 2012","231.70","229.89","231.96","229.24","79.98M","0.85%"
"Oct 12, 2012","229.74","230.83","232.23","229.25","85.06M","-0.48%"
"Oct 11, 2012","230.84","230.64","233.23","230.64","93.70M","0.31%"
"Oct 10, 2012","230.12","232.33","232.33","229.56","129.01M","-0.99%"
"Oct 09, 2012","232.43","234.81","236.00","232.43","126.45M","-1.05%"
"Oct 08, 2012","234.90","234.78","235.54","233.43","82.08M","-0.12%"
"Oct 05, 2012","235.18","234.25","237.26","234.25","98.87M","0.45%"
"Oct 04, 2012","234.12","231.61","234.93","231.61","112.06M","1.25%"
"Oct 03, 2012","231.23","232.39","232.39","230.22","99.68M","-0.47%"
"Oct 02, 2012","232.33","233.42","234.21","231.03","97.76M","-0.55%"
"Oct 01, 2012","233.61","233.11","236.10","233.01","96.86M","0.31%"
"Sep 28, 2012","232.88","234.26","234.26","231.76","94.05M","-0.59%"
"Sep 27, 2012","234.26","231.40","234.57","231.40","98.64M","1.21%"
"Sep 26, 2012","231.47","232.50","232.61","230.00","124.46M","-0.55%"
"Sep 25, 2012","232.76","236.36","237.52","232.73","121.91M","-1.52%"
"Sep 24, 2012","236.36","237.44","237.44","235.61","96.36M","-0.45%"
"Sep 21, 2012","237.44","238.35","240.50","237.32","153.72M","-0.38%"
"Sep 20, 2012","238.35","238.70","238.70","235.26","122.43M","-0.15%"
"Sep 19, 2012","238.70","237.35","239.67","237.35","98.62M","0.57%"
"Sep 18, 2012","237.35","238.01","238.01","235.96","118.03M","-0.28%"
"Sep 17, 2012","238.01","241.56","241.56","237.39","146.57M","-1.48%"
"Sep 14, 2012","241.58","238.66","243.01","238.66","212.19M","1.21%"
"Sep 13, 2012","238.69","232.73","239.82","232.24","191.79M","2.56%"
"Sep 12, 2012","232.73","233.08","234.27","231.48","116.73M","-0.17%"
"Sep 11, 2012","233.12","232.28","234.63","232.27","110.18M","0.36%"
"Sep 10, 2012","232.28","232.81","234.51","232.05","144.58M","-0.23%"
"Sep 07, 2012","232.81","228.30","232.81","228.30","159.07M","1.98%"
"Sep 06, 2012","228.30","222.54","228.47","222.54","120.94M","2.59%"
"Sep 05, 2012","222.54","221.50","222.99","220.92","113.27M","0.43%"
"Sep 04, 2012","221.59","224.80","224.80","221.14","105.37M","-1.47%"
"Aug 31, 2012","224.90","222.52","225.43","222.52","100.16M","1.07%"
"Aug 30, 2012","222.52","224.76","224.76","222.46","77.63M","-1.00%"
"Aug 29, 2012","224.77","223.95","225.14","223.04","86.24M","0.36%"
"Aug 28, 2012","223.96","224.51","224.68","223.53","67.09M","-0.24%"
"Aug 27, 2012","224.51","225.95","226.24","224.28","66.53M","-0.64%"
"Aug 24, 2012","225.95","226.28","226.37","224.72","75.61M","-0.15%"
"Aug 23, 2012","226.28","230.12","230.12","226.16","92.35M","-1.67%"
"Aug 22, 2012","230.12","227.90","230.12","226.10","88.18M","0.97%"
"Aug 21, 2012","227.90","227.95","230.70","227.35","95.45M","-0.02%"
"Aug 20, 2012","227.95","228.16","228.16","226.38","68.35M","-0.09%"
"Aug 17, 2012","228.16","228.45","229.11","227.75","77.89M","-0.13%"
"Aug 16, 2012","228.45","225.28","228.91","225.28","83.41M","1.41%"
"Aug 15, 2012","225.28","224.63","225.55","223.84","72.44M","0.28%"
"Aug 14, 2012","224.66","225.82","227.05","224.14","71.93M","-0.51%"
"Aug 13, 2012","225.82","227.22","227.45","224.70","78.09M","-0.76%"
"Aug 10, 2012","227.54","227.56","227.65","225.95","87.27M","-0.01%"
"Aug 09, 2012","227.57","226.43","228.70","226.05","81.22M","0.50%"
"Aug 08, 2012","226.43","225.99","227.25","225.13","88.15M","0.17%"
"Aug 07, 2012","226.04","223.66","226.80","223.66","90.17M","1.06%"
"Aug 06, 2012","223.66","221.28","224.70","221.28","96.80M","1.08%"
"Aug 03, 2012","221.28","217.21","222.28","217.21","104.56M","1.87%"
"Aug 02, 2012","217.21","219.89","219.89","215.67","137.60M","-1.22%"
